input_product_code,input_type,input_product_sys_id,dipakai_oleh_n_parent,perilaku,cost_hulu_tersedia,status_cost_hulu
CSTPTY2606006058,PTY,34123,1,GAGAL - selalu unit_cost=1,2.906499,CALCULATED
CSTPTY2606006066,PTY,34131,1,GAGAL - selalu unit_cost=1,2.901710,CALCULATED
CSTPTY2606006067,PTY,34132,1,GAGAL - selalu unit_cost=1,1.308508,CALCULATED
CSTPTY2606006068,PTY,34133,1,GAGAL - selalu unit_cost=1,1.575820,CALCULATED
CSTPTY2606006069,PTY,34134,1,GAGAL - selalu unit_cost=1,1.340491,CALCULATED
CSTPTY2606006086,PTY,34151,1,GAGAL - selalu unit_cost=1,2.928757,CALCULATED
CSTPTY2606006087,PTY,34152,1,GAGAL - selalu unit_cost=1,2.933467,CALCULATED
CSTPTY2606006088,PTY,34153,1,GAGAL - selalu unit_cost=1,2.933467,CALCULATED
CSTPTY2606006089,PTY,34154,1,GAGAL - selalu unit_cost=1,2.946417,CALCULATED
CSTPTY2606006090,PTY,34155,1,GAGAL - selalu unit_cost=1,2.933467,CALCULATED
CSTPTY2606006095,PTY,34160,1,GAGAL - selalu unit_cost=1,1.339730,CALCULATED
CSTPTY2606006096,PTY,34161,1,GAGAL - selalu unit_cost=1,1.339730,CALCULATED
CSTPTY2606006097,PTY,34162,1,GAGAL - selalu unit_cost=1,1.326145,CALCULATED
CSTPTY2606006109,PTY,34174,1,GAGAL - selalu unit_cost=1,1.416519,CALCULATED
CSTPTY2606006122,PTY,34187,1,GAGAL - selalu unit_cost=1,3.025497,CALCULATED
CSTPTY2606006146,PTY,34211,1,GAGAL - selalu unit_cost=1,1.468855,CALCULATED
CSTPTY2606006162,PTY,34227,1,GAGAL - selalu unit_cost=1,3.104398,CALCULATED
CSTPTY2606006163,PTY,34228,1,GAGAL - selalu unit_cost=1,1.345674,CALCULATED
CSTPTY2606006173,PTY,34238,1,GAGAL - selalu unit_cost=1,3.015165,CALCULATED
CSTPTY2606006174,PTY,34239,1,GAGAL - selalu unit_cost=1,3.088397,CALCULATED
CSTPTY2606006177,PTY,34242,1,GAGAL - selalu unit_cost=1,1.393494,CALCULATED
CSTPTY2606006178,PTY,34243,1,GAGAL - selalu unit_cost=1,1.413334,CALCULATED
CSTPTY2606006200,PTY,34265,1,GAGAL - selalu unit_cost=1,1.461529,CALCULATED
CSTPTY2606006206,PTY,34271,1,GAGAL - selalu unit_cost=1,2.971292,CALCULATED
CSTPTY2606006212,PTY,34277,1,GAGAL - selalu unit_cost=1,1.248981,CALCULATED
CSTPTY2606006246,PTY,34311,1,GAGAL - selalu unit_cost=1,1.334460,CALCULATED
CSTPTY2606006248,PTY,34313,1,GAGAL - selalu unit_cost=1,2.915178,CALCULATED
CSTPTY2606006249,PTY,34314,1,GAGAL - selalu unit_cost=1,2.915178,CALCULATED
CSTPTY2606006253,PTY,34318,1,GAGAL - selalu unit_cost=1,2.993277,CALCULATED
CSTPTY2606006254,PTY,34319,1,GAGAL - selalu unit_cost=1,2.993277,CALCULATED
CSTPTY2606006255,PTY,34320,1,GAGAL - selalu unit_cost=1,1.351812,CALCULATED
CSTPTY2606006284,PTY,34349,1,GAGAL - selalu unit_cost=1,2.901967,CALCULATED
CSTPTY2606006294,PTY,34359,1,GAGAL - selalu unit_cost=1,1.334460,CALCULATED
CSTPTY2606006320,PTY,34385,1,GAGAL - selalu unit_cost=1,2.896527,CALCULATED
CSTPTY2606006325,PTY,34390,1,GAGAL - selalu unit_cost=1,3.058130,CALCULATED
CSTPTY2606006326,PTY,34391,1,GAGAL - selalu unit_cost=1,3.058130,CALCULATED
CSTPTY2606006327,PTY,34392,1,GAGAL - selalu unit_cost=1,3.058130,CALCULATED
CSTPTY2606006328,PTY,34393,1,GAGAL - selalu unit_cost=1,1.294819,CALCULATED
CSTPTY2606006329,PTY,34394,1,GAGAL - selalu unit_cost=1,1.348435,CALCULATED
CSTPTY2606006335,PTY,34400,1,GAGAL - selalu unit_cost=1,3.070946,CALCULATED
CSTPTY2606006337,PTY,34402,1,GAGAL - selalu unit_cost=1,2.842947,CALCULATED
CSTPTY2606006338,PTY,34403,1,GAGAL - selalu unit_cost=1,2.842947,CALCULATED
CSTPTY2606006341,PTY,34406,1,GAGAL - selalu unit_cost=1,1.345674,CALCULATED
CSTPTY2606006364,PTY,34429,1,GAGAL - selalu unit_cost=1,2.906819,CALCULATED
CSTPTY2606006365,PTY,34430,1,GAGAL - selalu unit_cost=1,2.906819,CALCULATED
CSTPTY2606006366,PTY,34431,1,GAGAL - selalu unit_cost=1,2.906819,CALCULATED
CSTPTY2606006367,PTY,34432,1,GAGAL - selalu unit_cost=1,2.871355,CALCULATED
CSTPTY2606006372,PTY,34437,1,GAGAL - selalu unit_cost=1,1.348399,CALCULATED
CSTPTY2606006374,PTY,34439,1,GAGAL - selalu unit_cost=1,1.505556,CALCULATED
CSTPTY2606006377,PTY,34442,1,GAGAL - selalu unit_cost=1,1.578649,CALCULATED
CSTPTY2606006389,PTY,34454,1,GAGAL - selalu unit_cost=1,2.926041,CALCULATED
CSTPTY2606006393,PTY,34458,1,GAGAL - selalu unit_cost=1,1.373227,CALCULATED
CSTPTY2606006395,PTY,34460,1,GAGAL - selalu unit_cost=1,1.568317,CALCULATED
CSTPTY2606006398,PTY,34463,1,GAGAL - selalu unit_cost=1,3.125079,CALCULATED
CSTPTY2606006403,PTY,34468,1,GAGAL - selalu unit_cost=1,3.047830,CALCULATED
CSTPTY2606006404,PTY,34469,1,GAGAL - selalu unit_cost=1,3.047830,CALCULATED
CSTPTY2606006405,PTY,34470,1,GAGAL - selalu unit_cost=1,3.047830,CALCULATED
CSTPTY2606006406,PTY,34471,1,GAGAL - selalu unit_cost=1,3.047830,CALCULATED
CSTPTY2606006407,PTY,34472,1,GAGAL - selalu unit_cost=1,2.970681,CALCULATED
CSTPTY2606006419,PTY,34484,1,GAGAL - selalu unit_cost=1,1.570796,CALCULATED
CSTPTY2606006424,PTY,34489,1,GAGAL - selalu unit_cost=1,1.370344,CALCULATED
CSTPTY2606006425,PTY,34490,1,GAGAL - selalu unit_cost=1,1.370344,CALCULATED
CSTPTY2606006429,PTY,34494,1,GAGAL - selalu unit_cost=1,1.048905,CALCULATED
CSTPTY2606006442,PTY,34507,1,GAGAL - selalu unit_cost=1,2.916965,CALCULATED
CSTPTY2606006444,PTY,34509,1,GAGAL - selalu unit_cost=1,1.530344,CALCULATED
CSTPTY2606006447,PTY,34512,1,GAGAL - selalu unit_cost=1,3.286686,CALCULATED
CSTPTY2606006448,PTY,34513,1,GAGAL - selalu unit_cost=1,3.286686,CALCULATED
CSTTPY2606005782,TPY,34525,1,GAGAL - selalu unit_cost=1,1.216950,CALCULATED
CSTTPY2606005783,TPY,34526,1,GAGAL - selalu unit_cost=1,1.161067,CALCULATED
CSTTPY2606005790,TPY,34533,1,GAGAL - selalu unit_cost=1,1.099555,CALCULATED
CSTTPY2606005791,TPY,34534,1,GAGAL - selalu unit_cost=1,1.099555,CALCULATED
CSTTPY2606005792,TPY,34535,1,GAGAL - selalu unit_cost=1,1.060232,CALCULATED
CSTTPY2606005793,TPY,34536,1,GAGAL - selalu unit_cost=1,1.060232,CALCULATED
CSTTPY2606005796,TPY,34539,1,GAGAL - selalu unit_cost=1,1.060232,CALCULATED
CSTTPY2606005798,TPY,34541,1,GAGAL - selalu unit_cost=1,1.125810,CALCULATED
CSTTPY2606005799,TPY,34542,1,GAGAL - selalu unit_cost=1,1.125810,CALCULATED
CSTTPY2606005800,TPY,34543,1,GAGAL - selalu unit_cost=1,1.226674,CALCULATED
CSTTPY2606005801,TPY,34544,1,GAGAL - selalu unit_cost=1,1.201319,CALCULATED
CSTTPY2606005803,TPY,34546,1,GAGAL - selalu unit_cost=1,1.109430,CALCULATED
CSTATY2606000309,ATY,34553,1,GAGAL - selalu unit_cost=1,1.142056,CALCULATED
CSTATY2606000311,ATY,34555,1,GAGAL - selalu unit_cost=1,1.090242,CALCULATED
CSTFDY2606000017,FDY,34556,1,GAGAL - selalu unit_cost=1,1.264589,CALCULATED
CSTFDY2606000018,FDY,34557,1,GAGAL - selalu unit_cost=1,1.371234,CALCULATED
CSTFDY2606000019,FDY,34558,1,GAGAL - selalu unit_cost=1,1.245684,CALCULATED
CSTPTY2606005135,PTY,34561,1,GAGAL - selalu unit_cost=1,1.129641,CALCULATED
CSTPTY2606005136,PTY,34562,1,GAGAL - selalu unit_cost=1,1.129641,CALCULATED
CSTPTY2606005137,PTY,34563,1,GAGAL - selalu unit_cost=1,1.186656,CALCULATED
CSTPTY2606005138,PTY,34564,1,GAGAL - selalu unit_cost=1,1.186656,CALCULATED
CSTPTY2606005140,PTY,34566,1,GAGAL - selalu unit_cost=1,1.147212,CALCULATED
CSTPTY2606005141,PTY,34567,1,GAGAL - selalu unit_cost=1,1.217652,CALCULATED
CSTPTY2606005142,PTY,34568,1,GAGAL - selalu unit_cost=1,1.217652,CALCULATED
CSTPTY2606006459,PTY,34573,1,GAGAL - selalu unit_cost=1,1.162812,CALCULATED
CSTPTY2606006462,PTY,34576,1,GAGAL - selalu unit_cost=1,1.130055,CALCULATED
CSTPTY2606006463,PTY,34577,1,GAGAL - selalu unit_cost=1,1.116151,CALCULATED
CSTPTY2606006465,PTY,34579,1,GAGAL - selalu unit_cost=1,1.100786,CALCULATED
CSTPTY2606006466,PTY,34580,1,GAGAL - selalu unit_cost=1,1.129661,CALCULATED
CSTPTY2606006467,PTY,34581,1,GAGAL - selalu unit_cost=1,1.233520,CALCULATED
CSTPTY2606006468,PTY,34582,1,GAGAL - selalu unit_cost=1,1.105925,CALCULATED
CSTPTY2606006469,PTY,34583,1,GAGAL - selalu unit_cost=1,1.243231,CALCULATED
CSTPTY2606006470,PTY,34584,1,GAGAL - selalu unit_cost=1,1.106472,CALCULATED
CSTPTY2606006471,PTY,34585,1,GAGAL - selalu unit_cost=1,1.106472,CALCULATED
CSTPTY2606006472,PTY,34586,1,GAGAL - selalu unit_cost=1,1.106472,CALCULATED
CSTPTY2606006473,PTY,34587,1,GAGAL - selalu unit_cost=1,1.106472,CALCULATED
CSTPTY2606006474,PTY,34588,1,GAGAL - selalu unit_cost=1,1.169174,CALCULATED
CSTPTY2606006475,PTY,34589,1,GAGAL - selalu unit_cost=1,1.256711,CALCULATED
CSTPTY2606006477,PTY,34591,1,GAGAL - selalu unit_cost=1,1.106472,CALCULATED
CSTPTY2606006478,PTY,34592,1,GAGAL - selalu unit_cost=1,1.106472,CALCULATED
CSTPTY2606006479,PTY,34593,1,GAGAL - selalu unit_cost=1,1.106472,CALCULATED
CSTPTY2606006480,PTY,34657,1,GAGAL - selalu unit_cost=1,1.241273,CALCULATED
CSTPTY2606006481,PTY,34658,1,GAGAL - selalu unit_cost=1,1.241273,CALCULATED
CSTPTY2606006482,PTY,34659,1,GAGAL - selalu unit_cost=1,1.158821,CALCULATED
CSTPTY2606006483,PTY,34660,1,GAGAL - selalu unit_cost=1,1.158821,CALCULATED
CSTPTY2606006484,PTY,34661,1,GAGAL - selalu unit_cost=1,1.207765,CALCULATED
CSTPTY2606006485,PTY,34662,1,GAGAL - selalu unit_cost=1,1.106333,CALCULATED
CSTTCY2606000245,TCY,34735,1,GAGAL - selalu unit_cost=1,1.145170,CALCULATED
CSTTCY2606000246,TCY,34736,1,GAGAL - selalu unit_cost=1,1.158712,CALCULATED
CSTTCY2606000255,TCY,34745,1,GAGAL - selalu unit_cost=1,1.173461,CALCULATED
CSTTCY2606000264,TCY,34754,1,GAGAL - selalu unit_cost=1,1.145170,CALCULATED
CSTTCY2606000265,TCY,34755,1,GAGAL - selalu unit_cost=1,1.162504,CALCULATED
CSTTCY2606000266,TCY,34756,1,GAGAL - selalu unit_cost=1,1.145170,CALCULATED
CSTTCY2606000268,TCY,34758,1,GAGAL - selalu unit_cost=1,1.197675,CALCULATED
CSTTCY2606000270,TCY,34760,1,GAGAL - selalu unit_cost=1,1.375389,CALCULATED
CSTTCY2606000011,TCY,34764,1,GAGAL - selalu unit_cost=1,1.174060,CALCULATED
CSTTCY2606000015,TCY,34768,1,GAGAL - selalu unit_cost=1,1.266509,CALCULATED
CSTTCY2606000018,TCY,34771,1,GAGAL - selalu unit_cost=1,1.174060,CALCULATED
CSTTCY2606000019,TCY,34772,1,GAGAL - selalu unit_cost=1,1.147045,CALCULATED
CSTTCY2606000020,TCY,34773,1,GAGAL - selalu unit_cost=1,1.147045,CALCULATED
CSTTCY2606000024,TCY,34777,1,GAGAL - selalu unit_cost=1,1.122890,CALCULATED
CSTTCY2606000026,TCY,34779,1,GAGAL - selalu unit_cost=1,1.088928,CALCULATED
CSTTCY2606000027,TCY,34780,1,GAGAL - selalu unit_cost=1,1.088928,CALCULATED
CSTTCY2606000028,TCY,34781,1,GAGAL - selalu unit_cost=1,1.088928,CALCULATED
CSTTCY2606000029,TCY,34782,1,GAGAL - selalu unit_cost=1,1.088928,CALCULATED
CSTTCY2606000031,TCY,34784,1,GAGAL - selalu unit_cost=1,1.088928,CALCULATED
CSTTCY2606000032,TCY,34785,1,GAGAL - selalu unit_cost=1,1.088928,CALCULATED
CSTTCY2606000033,TCY,34786,1,GAGAL - selalu unit_cost=1,1.088928,CALCULATED
CSTTCY2606000034,TCY,34787,1,GAGAL - selalu unit_cost=1,1.088928,CALCULATED
CSTTCY2606000035,TCY,34788,1,GAGAL - selalu unit_cost=1,1.088928,CALCULATED
CSTTCY2606000036,TCY,34789,1,GAGAL - selalu unit_cost=1,1.088928,CALCULATED
CSTTCY2606000039,TCY,34792,1,GAGAL - selalu unit_cost=1,1.147045,CALCULATED
CSTTCY2606000040,TCY,34793,1,GAGAL - selalu unit_cost=1,1.147045,CALCULATED
CSTTCY2606000041,TCY,34794,1,GAGAL - selalu unit_cost=1,1.147045,CALCULATED
CSTTCY2606000042,TCY,34795,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000043,TCY,34796,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000044,TCY,34797,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000048,TCY,34801,1,GAGAL - selalu unit_cost=1,1.116280,CALCULATED
CSTTCY2606000055,TCY,34808,1,GAGAL - selalu unit_cost=1,1.266509,CALCULATED
CSTTCY2606000061,TCY,34814,1,GAGAL - selalu unit_cost=1,1.166838,CALCULATED
CSTTCY2606000062,TCY,34815,1,GAGAL - selalu unit_cost=1,1.166838,CALCULATED
CSTTCY2606000063,TCY,34816,1,GAGAL - selalu unit_cost=1,1.166838,CALCULATED
CSTTCY2606000064,TCY,34817,1,GAGAL - selalu unit_cost=1,1.166838,CALCULATED
CSTTCY2606000065,TCY,34818,1,GAGAL - selalu unit_cost=1,1.166838,CALCULATED
CSTTCY2606000066,TCY,34819,1,GAGAL - selalu unit_cost=1,1.166838,CALCULATED
CSTTCY2606000069,TCY,34822,1,GAGAL - selalu unit_cost=1,1.135540,CALCULATED
CSTTCY2606000071,TCY,34824,1,GAGAL - selalu unit_cost=1,1.231841,CALCULATED
CSTTCY2606000075,TCY,34828,1,GAGAL - selalu unit_cost=1,1.147045,CALCULATED
CSTTCY2606000076,TCY,34829,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000077,TCY,34830,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000078,TCY,34831,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000079,TCY,34832,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000080,TCY,34833,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000081,TCY,34834,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000082,TCY,34835,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000083,TCY,34836,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000084,TCY,34837,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000085,TCY,34838,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000086,TCY,34839,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000104,TCY,34857,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000105,TCY,34858,1,GAGAL - selalu unit_cost=1,1.119224,CALCULATED
CSTTCY2606000106,TCY,34859,1,GAGAL - selalu unit_cost=1,1.119224,CALCULATED
CSTTCY2606000107,TCY,34860,1,GAGAL - selalu unit_cost=1,1.119224,CALCULATED
CSTTCY2606000108,TCY,34861,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000109,TCY,34862,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000110,TCY,34863,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000111,TCY,34864,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000112,TCY,34865,1,GAGAL - selalu unit_cost=1,1.119224,CALCULATED
CSTTCY2606000113,TCY,34866,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000114,TCY,34867,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000115,TCY,34868,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000116,TCY,34869,1,GAGAL - selalu unit_cost=1,1.092007,CALCULATED
CSTTCY2606000123,TCY,34876,1,GAGAL - selalu unit_cost=1,1.119224,CALCULATED
CSTTCY2606000124,TCY,34877,1,GAGAL - selalu unit_cost=1,1.119224,CALCULATED
CSTTCY2606000125,TCY,34878,1,GAGAL - selalu unit_cost=1,1.119224,CALCULATED
CSTTCY2606000126,TCY,34879,1,GAGAL - selalu unit_cost=1,1.119224,CALCULATED
CSTTCY2606000127,TCY,34880,1,GAGAL - selalu unit_cost=1,1.119224,CALCULATED
CSTTCY2606000128,TCY,34881,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000129,TCY,34882,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000130,TCY,34883,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000131,TCY,34884,1,GAGAL - selalu unit_cost=1,1.085262,CALCULATED
CSTTCY2606000274,TCY,34891,1,GAGAL - selalu unit_cost=1,1.123502,CALCULATED
CSTTCY2606000276,TCY,34893,1,GAGAL - selalu unit_cost=1,1.139753,CALCULATED
CSTTCY2606000278,TCY,34895,1,GAGAL - selalu unit_cost=1,1.173157,CALCULATED
CSTTCY2606000280,TCY,34897,1,GAGAL - selalu unit_cost=1,1.231841,CALCULATED
CSTTCY2606000286,TCY,34903,1,GAGAL - selalu unit_cost=1,1.112966,CALCULATED
CSTTCY2606000288,TCY,34905,1,GAGAL - selalu unit_cost=1,1.151490,CALCULATED
CSTTCY2606000289,TCY,34906,1,GAGAL - selalu unit_cost=1,1.110501,CALCULATED
CSTTCY2606000291,TCY,34908,1,GAGAL - selalu unit_cost=1,1.247487,CALCULATED
CSTTCY2606000294,TCY,34911,1,GAGAL - selalu unit_cost=1,1.118988,CALCULATED
CSTTCY2606000301,TCY,34918,1,GAGAL - selalu unit_cost=1,1.113238,CALCULATED
CSTTCY2606000302,TCY,34919,1,GAGAL - selalu unit_cost=1,1.405182,CALCULATED
CSTTCY2606000303,TCY,34920,1,GAGAL - selalu unit_cost=1,1.216493,CALCULATED
CSTTCY2606000304,TCY,34921,1,GAGAL - selalu unit_cost=1,1.116280,CALCULATED
CSTTCY2606000305,TCY,34922,1,GAGAL - selalu unit_cost=1,1.133197,CALCULATED
CSTTCY2606000306,TCY,34923,1,GAGAL - selalu unit_cost=1,1.123502,CALCULATED
CSTTCY2606000307,TCY,34924,1,GAGAL - selalu unit_cost=1,1.110501,CALCULATED
CSTTCY2606000308,TCY,34925,1,GAGAL - selalu unit_cost=1,1.103977,CALCULATED
CSTTCY2606000309,TCY,34926,1,GAGAL - selalu unit_cost=1,1.127836,CALCULATED
CSTTCY2606000313,TCY,34930,1,GAGAL - selalu unit_cost=1,1.208610,CALCULATED
CSTTCY2606000317,TCY,34934,1,GAGAL - selalu unit_cost=1,1.168710,CALCULATED
CSTTCY2606000326,TCY,34943,1,GAGAL - selalu unit_cost=1,1.194827,CALCULATED
CSTTCY2606000328,TCY,34945,1,GAGAL - selalu unit_cost=1,1.226822,CALCULATED
CSTTCY2606000329,TCY,34946,1,GAGAL - selalu unit_cost=1,1.162504,CALCULATED
CSTTCY2606000330,TCY,34947,1,GAGAL - selalu unit_cost=1,1.240012,CALCULATED
CSTTCY2606000331,TCY,34948,1,GAGAL - selalu unit_cost=1,1.116280,CALCULATED
CSTTCY2606000337,TCY,34954,1,GAGAL - selalu unit_cost=1,1.123502,CALCULATED
CSTTCY2606000339,TCY,34956,1,GAGAL - selalu unit_cost=1,1.158512,CALCULATED
CSTTCY2606000347,TCY,34964,1,GAGAL - selalu unit_cost=1,1.154800,CALCULATED
CSTTCY2606000348,TCY,34965,1,GAGAL - selalu unit_cost=1,1.154800,CALCULATED
CSTTCY2606000349,TCY,34966,1,GAGAL - selalu unit_cost=1,1.154800,CALCULATED
CSTTCY2606000350,TCY,34967,1,GAGAL - selalu unit_cost=1,1.154800,CALCULATED
CSTTCY2606000351,TCY,34968,1,GAGAL - selalu unit_cost=1,1.154800,CALCULATED
CSTTCY2606000352,TCY,34969,1,GAGAL - selalu unit_cost=1,1.154800,CALCULATED
CSTTCY2606000353,TCY,34970,1,GAGAL - selalu unit_cost=1,1.154800,CALCULATED
CSTTCY2606000358,TCY,34975,1,GAGAL - selalu unit_cost=1,1.149306,CALCULATED
CSTTCY2606000360,TCY,34977,1,GAGAL - selalu unit_cost=1,1.173157,CALCULATED
CSTTCY2606000362,TCY,34979,1,GAGAL - selalu unit_cost=1,1.202048,CALCULATED
CSTTCY2606000369,TCY,34986,1,GAGAL - selalu unit_cost=1,1.145170,CALCULATED
CSTTCY2606000372,TCY,34989,1,GAGAL - selalu unit_cost=1,1.101429,CALCULATED
CSTTCY2606000373,TCY,34990,1,GAGAL - selalu unit_cost=1,1.174060,CALCULATED
CSTTCY2606000375,TCY,34992,1,GAGAL - selalu unit_cost=1,1.111005,CALCULATED
CSTTCY2606000381,TCY,34998,1,GAGAL - selalu unit_cost=1,1.197172,CALCULATED
CSTTCY2606000383,TCY,35000,1,GAGAL - selalu unit_cost=1,1.163527,CALCULATED
CSTTCY2606000384,TCY,35001,1,GAGAL - selalu unit_cost=1,1.082114,CALCULATED
CSTTCY2606000386,TCY,35003,1,GAGAL - selalu unit_cost=1,1.145170,CALCULATED
CSTTCY2606000388,TCY,35005,1,GAGAL - selalu unit_cost=1,1.128339,CALCULATED
CSTTCY2606000389,TCY,35006,1,GAGAL - selalu unit_cost=1,1.199086,CALCULATED
CSTTCY2606000393,TCY,35010,1,GAGAL - selalu unit_cost=1,1.145170,CALCULATED
CSTTCY2606000397,TCY,35014,1,GAGAL - selalu unit_cost=1,1.162504,CALCULATED
CSTTCY2606000399,TCY,35016,1,GAGAL - selalu unit_cost=1,1.188505,CALCULATED
CSTTCY2606000401,TCY,35018,1,GAGAL - selalu unit_cost=1,1.145494,CALCULATED
CSTTCY2606000402,TCY,35019,1,GAGAL - selalu unit_cost=1,1.137805,CALCULATED
CSTTCY2606000406,TCY,35023,1,GAGAL - selalu unit_cost=1,1.135540,CALCULATED
CSTTCY2606000408,TCY,35025,1,GAGAL - selalu unit_cost=1,1.202048,CALCULATED
CSTTCY2606000410,TCY,35027,1,GAGAL - selalu unit_cost=1,1.346499,CALCULATED
CSTTCY2606000412,TCY,35029,1,GAGAL - selalu unit_cost=1,1.216950,CALCULATED
CSTTCY2606000416,TCY,35033,1,GAGAL - selalu unit_cost=1,1.314442,CALCULATED
CSTTCY2606000417,TCY,35034,1,GAGAL - selalu unit_cost=1,1.239076,CALCULATED
CSTTCY2606000419,TCY,35036,1,GAGAL - selalu unit_cost=1,1.127836,CALCULATED
CSTTCY2606000420,TCY,35037,1,GAGAL - selalu unit_cost=1,1.145170,CALCULATED
CSTTCY2606000421,TCY,35038,1,GAGAL - selalu unit_cost=1,1.231841,CALCULATED
CSTTCY2606000425,TCY,35042,1,GAGAL - selalu unit_cost=1,1.188505,CALCULATED
CSTTCY2606000428,TCY,35045,1,GAGAL - selalu unit_cost=1,1.211579,CALCULATED
CSTTCY2606000429,TCY,35046,1,GAGAL - selalu unit_cost=1,1.092414,CALCULATED
CSTTCY2606000431,TCY,35048,1,GAGAL - selalu unit_cost=1,1.188505,CALCULATED
CSTTCY2606000435,TCY,35052,1,GAGAL - selalu unit_cost=1,1.135540,CALCULATED
CSTTCY2606000436,TCY,35053,1,GAGAL - selalu unit_cost=1,1.275176,CALCULATED
CSTTCY2606000439,TCY,35056,1,GAGAL - selalu unit_cost=1,1.173157,CALCULATED
CSTTCY2606000440,TCY,35057,1,GAGAL - selalu unit_cost=1,1.158712,CALCULATED
CSTTCY2606000441,TCY,35058,1,GAGAL - selalu unit_cost=1,1.138489,CALCULATED
CSTTCY2606000444,TCY,35061,1,GAGAL - selalu unit_cost=1,1.101834,CALCULATED
CSTTCY2606000445,TCY,35062,1,GAGAL - selalu unit_cost=1,1.138489,CALCULATED
CSTTCY2606000451,TCY,35068,1,GAGAL - selalu unit_cost=1,1.127836,CALCULATED
CSTTCY2606000453,TCY,35070,1,GAGAL - selalu unit_cost=1,1.275176,CALCULATED
CSTTTY2606000563,TTY,35134,1,GAGAL - selalu unit_cost=1,1.180195,CALCULATED
CSTTTY2606000566,TTY,35137,1,GAGAL - selalu unit_cost=1,1.177337,CALCULATED
CSTTTY2606000570,TTY,35141,1,GAGAL - selalu unit_cost=1,1.234824,CALCULATED
CSTTTY2606000574,TTY,35145,1,GAGAL - selalu unit_cost=1,1.083948,CALCULATED
CSTTTY2606000580,TTY,35151,1,GAGAL - selalu unit_cost=1,1.154403,CALCULATED
CSTTTY2606000581,TTY,35152,1,GAGAL - selalu unit_cost=1,1.154403,CALCULATED
CSTTTY2606000582,TTY,35153,1,GAGAL - selalu unit_cost=1,1.154403,CALCULATED
CSTTTY2606000586,TTY,35157,1,GAGAL - selalu unit_cost=1,1.242951,CALCULATED
CSTTTY2606000587,TTY,35158,1,GAGAL - selalu unit_cost=1,1.359422,CALCULATED
CSTTTY2606000588,TTY,35159,1,GAGAL - selalu unit_cost=1,1.359422,CALCULATED
CSTTTY2606000589,TTY,35160,1,GAGAL - selalu unit_cost=1,1.359422,CALCULATED
CSTTTY2606000590,TTY,35161,1,GAGAL - selalu unit_cost=1,1.359422,CALCULATED
CSTTTY2606000591,TTY,35162,1,GAGAL - selalu unit_cost=1,1.359422,CALCULATED
CSTTTY2606000592,TTY,35163,1,GAGAL - selalu unit_cost=1,1.321849,CALCULATED
CSTTTY2606000599,TTY,35170,1,GAGAL - selalu unit_cost=1,1.216950,CALCULATED
CSTTTY2606000602,TTY,35173,1,GAGAL - selalu unit_cost=1,1.118794,CALCULATED
CSTTTY2606000603,TTY,35174,1,GAGAL - selalu unit_cost=1,1.084629,CALCULATED
CSTTTY2606000605,TTY,35176,1,GAGAL - selalu unit_cost=1,1.230409,CALCULATED
CSTTTY2606000606,TTY,35177,1,GAGAL - selalu unit_cost=1,1.401127,CALCULATED
CSTTTY2606000613,TTY,35184,1,GAGAL - selalu unit_cost=1,1.483618,CALCULATED
CSTTTY2606000616,TTY,35187,1,GAGAL - selalu unit_cost=1,1.132857,CALCULATED
CSTTTY2606000617,TTY,35188,1,GAGAL - selalu unit_cost=1,1.180467,CALCULATED
