fg_product_code,fg_type,fg_name,fg_product_sys_id,input_product_code,input_type,input_product_sys_id,ratio,unit_cost_dipakai_engine,unit_cost_seharusnya,status_cost_hulu,understatement_baris
CSTPTY2606002069,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9956,CSTPOY2606001972,POY,2059,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606002054,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9941,CSTPOY2606001919,POY,2006,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606003947,PTY,PTY 300/96/TBL/DBR/NI/DH/SN/1/S,32291,CSTPOY2606001927,POY,2014,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606002053,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9940,CSTPOY2606001921,POY,2008,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606002325,PTY,PTY 300/96/TBL/DBR/NI/DH/N/2/SS,10212,CSTPOY2606001927,POY,2014,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606002047,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9934,CSTPOY2606001936,POY,2023,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606002040,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9927,CSTPOY2606001923,POY,2010,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606002038,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9925,CSTPOY2606001925,POY,2012,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606002045,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9932,CSTPOY2606001934,POY,2021,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606002042,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9929,CSTPOY2606001927,POY,2014,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606002341,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/S,10228,CSTPOY2606001923,POY,2010,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606002062,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9949,CSTPOY2606001987,POY,2074,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606002068,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9955,CSTPOY2606001973,POY,2060,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606003342,PTY,PTY 300/96/TBL/DBR/NI/SH/N/4/SSSS/HUSKY,31626,CSTPOY2606001923,POY,2010,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606002340,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/S,10227,CSTPOY2606001927,POY,2014,1,1,2.994253,CALCULATED,1.994253
CSTPTY2606002356,PTY,PTY 300/96/TBL/DBR/LIM/HSSH/N/3/SSS/SHRIVEL,10243,CSTPOY2606001945,POY,2032,1,1,2.994047,CALCULATED,1.994047
CSTPTY2606003789,PTY,PTY 300/96/TBL/DBR/IM/HSSH/N/4/SSSS/SHRIVEL,32133,CSTPOY2606001945,POY,2032,1,1,2.994047,CALCULATED,1.994047
CSTPTY2606001786,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/Z,9673,CSTPOY2606001945,POY,2032,1,1,2.994047,CALCULATED,1.994047
CSTPTY2606003509,PTY,PTY 300/96/TBL/DBR/NI/HSSH/N/1/S/SHRIVEL,31853,CSTPOY2606001945,POY,2032,1,1,2.994047,CALCULATED,1.994047
CSTPTY2606003403,PTY,PTY 300/96/TBL/DBR/LIM/HSSH/N/4/SSSS/SHRIVEL,31747,CSTPOY2606001945,POY,2032,1,1,2.994047,CALCULATED,1.994047
CSTPTY2606004828,PTY,PTY 300/144/TBL/DBR/NI/GTSH/N/4/SSSS,33324,CSTPOY2606002141,POY,2228,1,1,2.993849,CALCULATED,1.993849
CSTPTY2606002043,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9930,CSTPOY2606001920,POY,2007,1,1,2.993842,CALCULATED,1.993842
CSTPTY2606002327,PTY,PTY 300/96/TBL/DBR/NI/DH/N/2/SS,10214,CSTPOY2606002018,POY,2105,1,1,2.993842,CALCULATED,1.993842
CSTATY2606000234,ATY,ATY 900/192/TBL/DBR/NIM/DH/N/1/Z,23431,CSTPOY2606001939,POY,2026,1,1,2.993842,CALCULATED,1.993842
CSTPTY2606003930,PTY,PTY 300/96/TBL/DBR/NI/ACDH/DP/1/S,32274,CSTPOY2606001939,POY,2026,1,1,2.993842,CALCULATED,1.993842
CSTATY2606000300,ATY,ATY 900/288/TBL/DBR/NIM/DH/N/1/Z,23497,CSTPOY2606001939,POY,2026,1,1,2.993842,CALCULATED,1.993842
CSTATY2606000065,ATY,ATY 1400/288/TBL/DBR/NIM/DH/N/1/Z,23209,CSTPOY2606001939,POY,2026,1,1,2.993842,CALCULATED,1.993842
CSTPTY2606003952,PTY,PTY 300/96/TBL/DBR/NI/DH/SN/1/S,32296,CSTPOY2606001939,POY,2026,1,1,2.993842,CALCULATED,1.993842
CSTPTY2606001788,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/Z,9675,CSTPOY2606001937,POY,2024,1,1,2.993739,CALCULATED,1.993739
CSTATY2606000067,ATY,ATY 1400/288/TBL/DBR/NIM/DH/N/1/Z,23211,CSTPOY2606001937,POY,2024,1,1,2.993739,CALCULATED,1.993739
CSTPTY2606002051,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9938,CSTPOY2606001937,POY,2024,1,1,2.993739,CALCULATED,1.993739
CSTPTY2606003193,PTY,PTY 300/96/TBL/DBR/HIM/LTDH/N/1/Z,31477,CSTPOY2606001937,POY,2024,1,1,2.993739,CALCULATED,1.993739
CSTPTY2606004037,PTY,PTY 300/96/TBL/DBR/LIM/DH/N/3/ZSZ,32381,CSTPOY2606001937,POY,2024,1,1,2.993739,CALCULATED,1.993739
CSTPTY2606005734,PTY,PTY 300/144/RND/DBR/SIM/ACDH/ST/2/ZZ,33791,CSTPOY2606002432,POY,2519,1,1,2.993602,CALCULATED,1.993602
CSTPTY2606005682,PTY,PTY 300/144/RND/DBR/SIM/ACDH/ST/4/ZZ,33739,CSTPOY2606002432,POY,2519,1,1,2.993602,CALCULATED,1.993602
CSTPTY2606005502,PTY,PTY 900/864/RND/DSD/HIM/SH/N/1/Z,28698,CSTPTY2606005976,PTY,34041,1,1,2.993581,CALCULATED,1.993581
CSTPTY2606004970,PTY,PTY 300/96/TBL/DBR/IM/DH/N/1/Z,33466,CSTPOY2606002020,POY,2107,1,1,2.993533,CALCULATED,1.993533
CSTPTY2606004429,PTY,PTY 300/96/TBL/DBR/HIM/DH/N/1/Z,32773,CSTPOY2606002020,POY,2107,1,1,2.993533,CALCULATED,1.993533
CSTPTY2606004545,PTY,PTY 300/96/TBL/DBR/LIM/DH/N/3/ZSZ,32889,CSTPOY2606002031,POY,2118,1,1,2.993430,CALCULATED,1.993430
CSTPTY2606004187,PTY,PTY 300/96/TBL/OBR/IM/HSSH/N/4/SSSS/SHRIVEL,32531,CSTPOY2606002535,POY,2622,1,1,2.993332,CALCULATED,1.993332
CSTPTY2606003341,PTY,PTY 300/96/TBL/DBR/NI/SH/N/4/SSSS/HUSKY,31625,CSTPOY2606002535,POY,2622,1,1,2.993332,CALCULATED,1.993332
CSTPTY2606004190,PTY,PTY 300/96/TBL/OBR/LIM/HSSH/N/4/SSSS/SHRIVEL,32534,CSTPOY2606002535,POY,2622,1,1,2.993332,CALCULATED,1.993332
CSTPTY2606003350,PTY,PTY 300/96/TBL/OBR/NI/DH/N/1/Z,31634,CSTPOY2606002535,POY,2622,1,1,2.993332,CALCULATED,1.993332
CSTPTY2606001894,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9781,CSTPOY2606000880,POY,967,1,1,2.993328,CALCULATED,1.993328
CSTPTY2606003999,PTY,PTY 600/288/RND/DBR/SIM/ACDH/ST/1/Z,32343,CSTPOY2606002396,POY,2483,1,1,2.993293,CALCULATED,1.993293
CSTPTY2606002765,PTY,PTY 1575/336/TBL/DBR/NI/ACDH/N/1/S,28317,CSTPTY2606006253,PTY,34318,1,1,2.993277,CALCULATED,1.993277
CSTPTY2606002766,PTY,PTY 1575/336/TBL/DBR/NI/ACDH/N/1/S,28318,CSTPTY2606006254,PTY,34319,1,1,2.993277,CALCULATED,1.993277
CSTPTY2606005563,PTY,PTY 160/36/RND/DSD/NIM/DH/N/4/S,28905,CSTPOY2606003687,POY,3774,1,1,2.993241,CALCULATED,1.993241
CSTPTY2606006432,PTY,PTY 160/36/RND/DSD/HIM/DH/N/3/S,34497,CSTPOY2606003689,POY,3776,1,1,2.993241,CALCULATED,1.993241
CSTPTY2606003329,PTY,PTY 300/108/TBL/DBR/NI/DH/N/1/Z,31613,CSTPOY2606002527,POY,2614,1,1,2.993197,CALCULATED,1.993197
CSTPTY2606005588,PTY,PTY 165/48/RND/DSD/NIM/DH/N/1/Z,28930,CSTPOY2606000005,POY,92,1,1,2.993137,CALCULATED,1.993137
CSTPTY2606003486,PTY,PTY 480/216/TBL/DBR/IM/DH/N/1/S,31830,CSTPOY2606002948,POY,3035,1,1,2.993081,CALCULATED,1.993081
CSTPTY2606004886,PTY,PTY 480/216/TBL/DBR/IM/GTDH/N/1/S,33382,CSTPOY2606003035,POY,3122,1,1,2.993081,CALCULATED,1.993081
CSTPTY2606003591,PTY,PTY 480/216/TBL/DBR/NI/DH/N/1/S,31935,CSTPOY2606002899,POY,2986,1,1,2.993081,CALCULATED,1.993081
CSTPTY2606004629,PTY,PTY 480/216/TBL/DBR/LIM/GTDH/N/1/S,32973,CSTPOY2606002899,POY,2986,1,1,2.993081,CALCULATED,1.993081
CSTPTY2606003489,PTY,PTY 480/216/TBL/DBR/IM/DH/N/1/S,31833,CSTPOY2606002899,POY,2986,1,1,2.993081,CALCULATED,1.993081
CSTPTY2606004907,PTY,PTY 480/216/TBL/DBR/LIM/GTDH/N/1/S,33403,CSTPOY2606003035,POY,3122,1,1,2.993081,CALCULATED,1.993081
CSTPTY2606004582,PTY,PTY 480/216/TBL/DBR/LIM/GTDH/N/1/S,32926,CSTPOY2606002948,POY,3035,1,1,2.993081,CALCULATED,1.993081
CSTPTY2606004231,PTY,PTY 450/216/TBL/DBR/LIM/DH/N/2/SS,32575,CSTPOY2606002899,POY,2986,1,1,2.993081,CALCULATED,1.993081
CSTPTY2606003434,PTY,PTY 480/216/TBL/DBR/IM/DH/N/1/S,31778,CSTPOY2606003035,POY,3122,1,1,2.993081,CALCULATED,1.993081
CSTPTY2606004303,PTY,PTY 480/216/TBL/DBR/HIM/DH/N/1/S,32647,CSTPOY2606002899,POY,2986,1,1,2.993081,CALCULATED,1.993081
CSTPTY2606004608,PTY,PTY 480/216/TBL/DBR/LIM/GTDH/N/1/S,32952,CSTPOY2606002932,POY,3019,1,1,2.993081,CALCULATED,1.993081
CSTPTY2606005281,PTY,PTY 190/288/RND/DSD/NIM/SH/N/1/ZCOPS,28477,CSTPTY2606003769,PTY,32113,1,1,2.992956,CALCULATED,1.992956
CSTPTY2606002627,PTY,PTY 1330/2016/RND/DSD/LIM/DH/N/1/S,28179,CSTPTY2606003237,PTY,31521,1,1,2.992956,CALCULATED,1.992956
CSTPTY2606002677,PTY,PTY 1330/2016/RND/DSD/IM/DH/N/1/S,28229,CSTPTY2606003237,PTY,31521,1,1,2.992956,CALCULATED,1.992956
CSTPTY2606002678,PTY,PTY 1330/2016/RND/DSD/IM/DH/N/1/S,28230,CSTPTY2606003233,PTY,31517,1,1,2.992956,CALCULATED,1.992956
CSTPTY2606002679,PTY,PTY 1330/2016/RND/DSD/IM/DH/N/1/S,28231,CSTPTY2606003235,PTY,31519,1,1,2.992956,CALCULATED,1.992956
CSTPTY2606005282,PTY,PTY 190/288/RND/DSD/NIM/SH/N/1/ZCOPS,28478,CSTPTY2606003770,PTY,32114,1,1,2.992956,CALCULATED,1.992956
CSTPTY2606002691,PTY,PTY 1330/2016/RND/DSD/LIM/DH/N/1/S,28243,CSTPTY2606003236,PTY,31520,1,1,2.992956,CALCULATED,1.992956
CSTPTY2606002693,PTY,PTY 1330/2016/RND/DSD/LIM/DH/N/1/S,28245,CSTPTY2606003233,PTY,31517,1,1,2.992956,CALCULATED,1.992956
CSTPTY2606002692,PTY,PTY 1330/2016/RND/DSD/LIM/DH/N/1/S,28244,CSTPTY2606003235,PTY,31519,1,1,2.992956,CALCULATED,1.992956
CSTATY2606000236,ATY,ATY 370/72/RND/DSD/NI/DH/N/1/Z,23433,CSTPOY2606000359,POY,446,1,1,2.992831,CALCULATED,1.992831
CSTPTY2606003119,PTY,PTY 150/36/RND/DSD/NI/DH/N/1/Z,30865,CSTPOY2606000359,POY,446,1,1,2.992831,CALCULATED,1.992831
CSTPTY2606001785,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/Z,9672,CSTPOY2606001933,POY,2020,1,1,2.992711,CALCULATED,1.992711
CSTPTY2606003953,PTY,PTY 300/96/TBL/DBR/NI/DH/SN/1/S,32297,CSTPOY2606001953,POY,2040,1,1,2.992711,CALCULATED,1.992711
CSTPTY2606003933,PTY,PTY 300/96/TBL/DBR/NI/ACDH/DP/1/S,32277,CSTPOY2606001953,POY,2040,1,1,2.992711,CALCULATED,1.992711
CSTPTY2606001799,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/Z,9686,CSTPOY2606001953,POY,2040,1,1,2.992711,CALCULATED,1.992711
CSTPTY2606003408,PTY,PTY 300/96/TBL/DBR/LIM/HSSH/N/4/SSSS/SHRIVEL,31752,CSTPOY2606001933,POY,2020,1,1,2.992711,CALCULATED,1.992711
CSTPTY2606002064,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9951,CSTPOY2606001982,POY,2069,1,1,2.992711,CALCULATED,1.992711
CSTPTY2606003787,PTY,PTY 300/96/TBL/DBR/IM/HSSH/N/4/SSSS/SHRIVEL,32131,CSTPOY2606001933,POY,2020,1,1,2.992711,CALCULATED,1.992711
CSTPTY2606002066,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9953,CSTPOY2606001970,POY,2057,1,1,2.992505,CALCULATED,1.992505
CSTPTY2606003237,PTY,PTY 190/288/RND/DSD/NI/DH/N/1/S,31521,CSTPOY2606002823,POY,2910,1,1,2.992403,CALCULATED,1.992403
CSTPTY2606003233,PTY,PTY 190/288/RND/DSD/NI/DH/N/1/S,31517,CSTPOY2606002824,POY,2911,1,1,2.992403,CALCULATED,1.992403
CSTPTY2606003776,PTY,PTY 190/288/RND/DSD/NI/DH/N/1/Z,32120,CSTPOY2606002804,POY,2891,1,1,2.992403,CALCULATED,1.992403
CSTPTY2606004313,PTY,PTY 300/96/TBL/DBR/NI/DH/N/3/ZSZ,32657,CSTPOY2606001992,POY,2079,1,1,2.992197,CALCULATED,1.992197
CSTPTY2606004038,PTY,PTY 300/96/TBL/DBR/LIM/DH/N/3/ZSZ,32382,CSTPOY2606001966,POY,2053,1,1,2.992197,CALCULATED,1.992197
CSTPTY2606004560,PTY,PTY 300/96/TBL/DBR/LIM/DH/N/3/ZSZ,32904,CSTPOY2606001992,POY,2079,1,1,2.992197,CALCULATED,1.992197
CSTPTY2606002351,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/S,10238,CSTPOY2606002029,POY,2116,1,1,2.992197,CALCULATED,1.992197
CSTPTY2606004597,PTY,PTY 480/216/TBL/DBR/LIM/GTDH/N/1/S,32941,CSTPOY2606002903,POY,2990,1,1,2.992057,CALCULATED,1.992057
CSTTTY2606000564,TTY,TTY 150/48-80/RND/DSD/NI/DH/N/1/Z,35135,CSTPTY2606005724,PTY,33781,1,1,2.992009,CALCULATED,1.992009
CSTPTY2606003614,PTY,PTY 190/288/RND/DSD/LIM/DH/N/1/S,31958,CSTPOY2606002810,POY,2897,1,1,2.992003,CALCULATED,1.992003
CSTPTY2606005548,PTY,PTY 150/48/RND/DSD/SIM/DH/N/1/Z-downgrade,28890,CSTPOY2606000936,POY,1023,1,1,2.991839,CALCULATED,1.991839
CSTPTY2606003772,PTY,PTY 190/288/RND/DSD/NI/DH/N/1/Z,32116,CSTPOY2606002805,POY,2892,1,1,2.991804,CALCULATED,1.991804
CSTPTY2606006362,PTY,PTY 300/96/TBL/DBR/LIM/DH/N/4/2Z2S,34427,CSTPOY2606002034,POY,2121,1,1,2.991682,CALCULATED,1.991682
CSTPTY2606002074,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9961,CSTPOY2606001954,POY,2041,1,1,2.991682,CALCULATED,1.991682
CSTPTY2606004562,PTY,PTY 300/96/TBL/DBR/LIM/DH/N/3/ZSZ,32906,CSTPOY2606001954,POY,2041,1,1,2.991682,CALCULATED,1.991682
CSTPTY2606003513,PTY,PTY 300/96/TBL/DBR/NI/HSSH/N/1/S/SHRIVEL,31857,CSTPOY2606001954,POY,2041,1,1,2.991682,CALCULATED,1.991682
CSTPTY2606003761,PTY,PTY 165/72/RND/DSD/LIM/SH/N/2/SZ,32105,CSTPOY2606003147,POY,3234,1,1,2.991606,CALCULATED,1.991606
CSTPTY2606004370,PTY,PTY 165/72/RND/DSD/NI/SH/N/2/SZ,32714,CSTPOY2606003147,POY,3234,1,1,2.991606,CALCULATED,1.991606
CSTPTY2606004235,PTY,PTY 165/72/RND/DSD/NI/DH/N/1/Z,32579,CSTPOY2606003147,POY,3234,1,1,2.991606,CALCULATED,1.991606
CSTPTY2606003774,PTY,PTY 190/288/RND/DSD/NI/DH/N/1/Z,32118,CSTPOY2606002801,POY,2888,1,1,2.991604,CALCULATED,1.991604
CSTPTY2606004006,PTY,PTY 600/288/RND/DBR/SIM/ACDH/ST/1/Z,32350,CSTPOY2606002400,POY,2487,1,1,2.991441,CALCULATED,1.991441
CSTPTY2606002981,PTY,PTY 150/36/RND/DSD/NI/DH/N/1/Z-for Marionette,30371,CSTPOY2606000282,POY,369,1,1,2.991343,CALCULATED,1.991343
CSTPTY2606004310,PTY,PTY 300/96/TBL/DBR/NI/DH/N/3/ZSZ,32654,CSTPOY2606001995,POY,2082,1,1,2.991271,CALCULATED,1.991271
CSTPTY2606003405,PTY,PTY 300/96/TBL/DBR/LIM/HSSH/N/4/SSSS/SHRIVEL,31749,CSTPOY2606001928,POY,2015,1,1,2.991271,CALCULATED,1.991271
CSTPTY2606002048,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9935,CSTPOY2606001928,POY,2015,1,1,2.991271,CALCULATED,1.991271
CSTPTY2606002071,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9958,CSTPOY2606001985,POY,2072,1,1,2.991168,CALCULATED,1.991168
CSTPTY2606002046,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9933,CSTPOY2606001922,POY,2009,1,1,2.991168,CALCULATED,1.991168
CSTPTY2606002070,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9957,CSTPOY2606001971,POY,2058,1,1,2.990963,CALCULATED,1.990963
CSTPTY2606003945,PTY,PTY 300/96/TBL/DBR/NI/DH/SN/1/S,32289,CSTPOY2606001971,POY,2058,1,1,2.990963,CALCULATED,1.990963
CSTPTY2606002326,PTY,PTY 300/96/TBL/DBR/NI/DH/N/2/SS,10213,CSTPOY2606001918,POY,2005,1,1,2.990860,CALCULATED,1.990860
CSTPTY2606003946,PTY,PTY 300/96/TBL/DBR/NI/DH/SN/1/S,32290,CSTPOY2606001918,POY,2005,1,1,2.990860,CALCULATED,1.990860
CSTPTY2606002037,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9924,CSTPOY2606001918,POY,2005,1,1,2.990860,CALCULATED,1.990860
CSTPTY2606005685,PTY,PTY 300/96/TBL/DBR/HIM/SH/N/4/SSSS,33742,CSTPOY2606001918,POY,2005,1,1,2.990860,CALCULATED,1.990860
CSTPTY2606006363,PTY,PTY 300/96/TBL/DBR/LIM/DH/N/4/2Z2S,34428,CSTPOY2606002033,POY,2120,1,1,2.990654,CALCULATED,1.990654
CSTPTY2606006365,PTY,PTY 300/96/TBL/DBR/LIM/DH/N/4/2Z2S,34430,CSTPOY2606002025,POY,2112,1,1,2.990552,CALCULATED,1.990552
CSTPTY2606004309,PTY,PTY 300/96/TBL/DBR/NI/DH/N/3/ZSZ,32653,CSTPOY2606001996,POY,2083,1,1,2.990346,CALCULATED,1.990346
CSTPTY2606002075,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9962,CSTPOY2606001991,POY,2078,1,1,2.990346,CALCULATED,1.990346
CSTPTY2606004553,PTY,PTY 300/96/TBL/DBR/LIM/DH/N/3/ZSZ,32897,CSTPOY2606001996,POY,2083,1,1,2.990346,CALCULATED,1.990346
CSTPTY2606005568,PTY,PTY 150/144/RND/SD-FR/NIM/DH/N/2/Z,28910,CSTPOY2606000016,POY,103,1,1,2.990251,CALCULATED,1.990251
CSTPTY2606005569,PTY,PTY 150/48/RND/SD-FR/NI/DH/N/3/Z,28911,CSTPOY2606000015,POY,102,1,1,2.990251,CALCULATED,1.990251
CSTPTY2606005636,PTY,PTY 150/48/RND/SD-FR/NI/DH/N/2/Z,33693,CSTPOY2606000015,POY,102,1,1,2.990251,CALCULATED,1.990251
CSTPTY2606006338,PTY,PTY 300/96/TBL/DBR/NI/ACDH/PP/2/SZ,34403,CSTPOY2606001958,POY,2045,1,1,2.990243,CALCULATED,1.990243
CSTPTY2606003197,PTY,PTY 300/96/TBL/DBR/HIM/LTDH/N/1/Z,31481,CSTPOY2606001950,POY,2037,1,1,2.990141,CALCULATED,1.990141
CSTPTY2606004548,PTY,PTY 300/96/TBL/DBR/LIM/DH/N/3/ZSZ,32892,CSTPOY2606001961,POY,2048,1,1,2.990141,CALCULATED,1.990141
CSTPTY2606003936,PTY,PTY 300/96/TBL/DBR/NI/ACDH/DP/1/S,32280,CSTPOY2606001950,POY,2037,1,1,2.990141,CALCULATED,1.990141
CSTPTY2606004054,PTY,PTY 300/96/RND/DBR/LIM/DH/N/3/ZSZ,32398,CSTPOY2606002777,POY,2864,1,1,2.990141,CALCULATED,1.990141
CSTPTY2606004565,PTY,PTY 300/96/TBL/DBR/LIM/DH/N/3/ZSZ,32909,CSTPOY2606002001,POY,2088,1,1,2.990141,CALCULATED,1.990141
CSTPTY2606001783,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/Z,9670,CSTPOY2606001950,POY,2037,1,1,2.990141,CALCULATED,1.990141
CSTPTY2606002345,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/S,10232,CSTPOY2606001950,POY,2037,1,1,2.990141,CALCULATED,1.990141
CSTPTY2606003959,PTY,PTY 300/96/TBL/DBR/NI/DH/SN/1/S,32303,CSTPOY2606001950,POY,2037,1,1,2.990141,CALCULATED,1.990141
CSTPTY2606003331,PTY,PTY 300/108/TBL/DBR/NI/DH/N/1/Z,31615,CSTPOY2606002526,POY,2613,1,1,2.990010,CALCULATED,1.990010
CSTPTY2606004607,PTY,PTY 480/216/TBL/DBR/LIM/GTDH/N/1/S,32951,CSTPOY2606002934,POY,3021,1,1,2.990008,CALCULATED,1.990008
CSTPTY2606000544,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8431,CSTPOY2606000857,POY,944,1,1,2.989854,CALCULATED,1.989854
CSTPTY2606000545,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8432,CSTPOY2606000858,POY,945,1,1,2.989854,CALCULATED,1.989854
CSTPTY2606000543,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8430,CSTPOY2606000856,POY,943,1,1,2.989854,CALCULATED,1.989854
CSTPTY2606000678,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8565,CSTPOY2606001060,POY,1147,1,1,2.989854,CALCULATED,1.989854
CSTPTY2606000161,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8048,CSTPOY2606001060,POY,1147,1,1,2.989854,CALCULATED,1.989854
CSTPTY2606000129,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8016,CSTPOY2606000947,POY,1034,1,1,2.989854,CALCULATED,1.989854
CSTPTY2606001791,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/Z,9678,CSTPOY2606001930,POY,2017,1,1,2.989627,CALCULATED,1.989627
CSTPTY2606004307,PTY,PTY 300/96/TBL/DBR/NI/DH/N/3/ZSZ,32651,CSTPOY2606001930,POY,2017,1,1,2.989627,CALCULATED,1.989627
CSTPTY2606003194,PTY,PTY 300/96/TBL/DBR/HIM/LTDH/N/1/Z,31478,CSTPOY2606001930,POY,2017,1,1,2.989627,CALCULATED,1.989627
CSTPTY2606002044,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9931,CSTPOY2606001930,POY,2017,1,1,2.989627,CALCULATED,1.989627
CSTPTY2606003625,PTY,PTY 165/72/RND/DSD/IM/SH/N/2/SZ,31969,CSTPOY2606003149,POY,3236,1,1,2.989614,CALCULATED,1.989614
CSTPTY2606003757,PTY,PTY 165/72/RND/DSD/LIM/SH/N/2/SZ,32101,CSTPOY2606003149,POY,3236,1,1,2.989614,CALCULATED,1.989614
CSTPTY2606002343,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/S,10230,CSTPOY2606001938,POY,2025,1,1,2.989318,CALCULATED,1.989318
CSTPTY2606004464,PTY,PTY 300/96/RND/DBR/NI/DH/N/1/S,32808,CSTPOY2606002766,POY,2853,1,1,2.989318,CALCULATED,1.989318
CSTPTY2606003954,PTY,PTY 300/96/TBL/DBR/NI/DH/SN/1/S,32298,CSTPOY2606001938,POY,2025,1,1,2.989318,CALCULATED,1.989318
CSTPTY2606002050,PTY,PTY 300/96/TBL/DBR/NI/SH/N/1/S,9937,CSTPOY2606001938,POY,2025,1,1,2.989318,CALCULATED,1.989318
CSTPTY2606001781,PTY,PTY 300/96/TBL/DBR/NI/DH/N/1/Z,9668,CSTPOY2606001938,POY,2025,1,1,2.989318,CALCULATED,1.989318
CSTPTY2606005124,PTY,PTY 300/96/TBL/DBR/HIM/DH/SN/4/2Z2S,33620,CSTPOY2606001938,POY,2025,1,1,2.989318,CALCULATED,1.989318
CSTPTY2606004208,PTY,PTY 300/96/RND/DBR/SIM/DH/N/1/Z,32552,CSTPOY2606002766,POY,2853,1,1,2.989318,CALCULATED,1.989318
CSTPTY2606004638,PTY,PTY 300/96/TBL/DBR/SIM/DH/N/1/Z,32982,CSTPOY2606001938,POY,2025,1,1,2.989318,CALCULATED,1.989318
CSTPTY2606004434,PTY,PTY 300/96/TBL/DBR/HIM/DH/N/1/Z,32778,CSTPOY2606001938,POY,2025,1,1,2.989318,CALCULATED,1.989318
CSTPTY2606004306,PTY,PTY 300/96/TBL/DBR/NI/DH/N/3/ZSZ,32650,CSTPOY2606001938,POY,2025,1,1,2.989318,CALCULATED,1.989318
CSTPTY2606004305,PTY,PTY 300/96/RND/DBR/NI/DH/N/3/ZSZ,32649,CSTPOY2606002766,POY,2853,1,1,2.989318,CALCULATED,1.989318
CSTPTY2606004036,PTY,PTY 300/96/TBL/DBR/LIM/DH/N/3/ZSZ,32380,CSTPOY2606001938,POY,2025,1,1,2.989318,CALCULATED,1.989318
CSTPTY2606003192,PTY,PTY 300/96/TBL/DBR/HIM/LTDH/N/1/Z,31476,CSTPOY2606001938,POY,2025,1,1,2.989318,CALCULATED,1.989318
CSTPTY2606004209,PTY,PTY 300/96/RND/DBR/NI/DH/N/1/Z,32553,CSTPOY2606002766,POY,2853,1,1,2.989318,CALCULATED,1.989318
CSTPTY2606005062,PTY,PTY 300/96/RND/DBR/SIM/DH/N/2/SZ,33558,CSTPOY2606002766,POY,2853,1,1,2.989318,CALCULATED,1.989318
